Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
HBox,https://www.crunchbase.com/organization/hbox-a402,"Xbox complete virtual care solution for healthcare providers across the country they help clinics increase income by combining technology, software, and patient engagement services. is a cloud-based, artificial intelligence-driven, intuitive platform encircled by a care concierge service focused on plan adherence and enhanced outcomes.","Cloud Computing, Health Care, Software, Virtual Reality, Virtualization",https://hbox.ai,"Boston, Massachusetts, United States",HBox is a primary care providers.,"60,944","39,259",,"1,004.33%",,165,1.31,31.18%,78.66%,-21.34%,"978,656","-2,801,385",-74.11%,"Greater Boston Area, East Coast, New England",Active,2020-01-01,year,,101-250,,,,,,
Cloudcraft,https://www.crunchbase.com/organization/cloudcraft,"The #1 service for building, visualizing, and managing your cloud architecture for optimal performance. The Cloudcraft AWS Diagram Designer allows you to maximize efficiency with isometric or two-dimensional cloud architecture diagrams, all optimized for AWS with smart components. Get powerful cloud visualization right at your fingertips.","Cloud Computing, Internet, Software",https://www.cloudcraft.co/,"New York, New York, United States","Cloudcraft offers services for building, visualizing, and managing cloud architecture for optimal performance.","173,179","37,027","39,323.33",-15.62%,-27.31%,386,1.95,-33.75%,48.18%,25.47%,"1,016,213","156,018",18.14%,"Greater New York Area, East Coast, Northeastern US",Active,2016-01-01,day,1,1-10,Tomas Junnonen,,,,,
Moveworks,https://www.crunchbase.com/organization/moveworks,"Moveworks is the AI platform that powers the best places to work. Our platform lets employees focus on what really matters by providing support in seconds, while enabling leaders to prevent problems in advance. With Moveworks, companies like Hearst, DocuSign, and Broadcom make work magic. Moveworks has raised $315 million in funding, at a valuation of $2.1 billion. We’ve been named to the Forbes AI 50 list for three consecutive years, while earning recognition as the Best Chatbot Solution at the 2021 AI Breakthrough Awards. Above all, we’ve built an AI company that puts people first, which is why Fobes and Inc. named Moveworks named one of America’s best places to work.","Artificial Intelligence, Cloud Computing, Information Technology, Technical Support",https://www.moveworks.com/,"Mountain View, California, United States",Moveworks is the AI platform that powers the best places to work.,"25,740","35,966","68,646.83",-19.33%,-48.93%,119,1.45,10.49%,72.63%,-12.35%,"1,035,945","184,879",21.72%,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2016-01-01,year,4,501-1000,"Bhavin Shah, Jiang Chen, Vaibhav Nivargi, Varun Singh",,,2039549,USD,2039549
CAST AI,https://www.crunchbase.com/organization/cast-ai,"CAST AI is a cloud optimization platform that reduces cloud costs, optimizes DevOps, and automates disaster recovery. CAST AI intelligent optimization engine delivers a cost-efficient, high-performing, and resilient infrastructure for every Kubernetes workload.  Cloud Cost optimization  CAST AI brings resource and cost optimization to Kubernetes using an AI-driven optimization engine that applies cluster changes based on real-time workload conditions. It selects the most cost-effective instance types and bin-packs pods for maximum utilization. The platform uses spot instances that offer 70 to 90% discounts and are automatically selected for any stateless workloads. CAST AI also sets pod scaling parameters to achieve optimal application performance while maximizing cost savings. Moreover, users get detailed cost reports to enable forecasting expenses at the level of project, cluster, namespace, and deployment - down to individual microservices. Infrastructure abstraction that makes DevOps 10x more productive CAST AI provides an opinionated Kubernetes implementation that hides the infrastructure complexities with automation. So DevOps engineers no longer have to deal with IaaS complexity and can finally focus on higher-order cloud-native abstractions and concepts. They can create and manage CAST AI components through API, CLI, and Terraform to automate their infrastructure lifecycle management. CAST AI also provides services for in-cluster observability (logging, tracing, and metrics) and built-in security (encryption at rest and in transit). Foolproof outage prevention with cloud neutrality, multi-cloud and multi-region capabilities CAST AI protects workloads against downtime with a Disaster Avoidance strategy based on cloud neutrality and multi-cloud capabilities. To achieve 100% uptime, CAST AI adopts the active approach to Disaster Recovery by stretching applications and data across multiple clouds so that a cloud failure never becomes a disaster. Underlying all of our technology is a custom multi-cloud networking layer that makes the magic happen.","Artificial Intelligence, Cloud Computing, Cloud Infrastructure, Cloud Management, Cloud Security, Developer Platform, Developer Tools, SaaS",https://www.cast.ai/,"North Miami Beach, Florida, United States","AI-driven cloud optimization platform that slashes cloud cost, optimizes DevOps, and automates disaster prevention.","4,956","35,777","40,817.83",35.97%,404.72%,"1,070",1.35,17.72%,83.78%,-5.39%,"1,065,986","-189,573",-15.1%,"Greater Miami Area, East Coast, Southern US",Active,2019-10-01,day,6,11-50,"Augustinas Stirbis, Austeja Zymantaite, Laurent Gil, Leon Kuperman, Vilius Zukauskas, Yuri Frayman",,,,,
Ternary,https://www.crunchbase.com/organization/ternary,,"Cloud Computing, Finance, Software",https://ternary.app,"San Francisco, California, United States",Cloud Cost Management,"29,464","35,773","11,166.83",275.41%,"6,755.56%",617,2.49,30.25%,33.78%,-28.54%,"1,066,074","-1,170,697",-52.34%,"San Francisco Bay Area, West Coast, Western US",Active,2020-04-27,day,2,11-50,"Joshua Kwan, Sasha Kipervarg",,,,,
Terra,https://www.crunchbase.com/organization/terra-fd56,,"Bioinformatics, Biotechnology, Cloud Computing",http://www.terra.bio,"Cambridge, Massachusetts, United States","Terra is a cloud-based platform for biomedical research to connect researchers to access data, run analysis tools, and collaborate.","1,018,500","34,793","32,138.5",18.08%,411.07%,"1,385",2.9,93.33%,37.27%,-50.48%,"1,084,836","-85,715",-7.32%,"Greater Boston Area, East Coast, New England",Active,2017-01-01,year,,251-500,,,,,,
Prisidio,https://www.crunchbase.com/organization/prisidio,"Prisidio is a life organizer that securely stores, organize, manage, and share key documents and information. With Prisidio, it’s easy to keep affairs in order and prepare for whatever may happen in life.","Cloud Computing, Data Storage, Software",https://www.prisid.io/,"Chicago, Illinois, United States","Prisidio is a life organizer that securely store, organize, manage, and share key documents and information.","25,954","34,704","14,578.33",141.3%,542.86%,105,6.06,506.19%,46.97%,-53.03%,"1,086,386","-688,945",-38.81%,"Greater Chicago Area, Great Lakes, Midwestern US",Active,2020-01-01,year,2,1-10,"Glenn Shimkus, Paul Koziarz",,,,,
Tetrate,https://www.crunchbase.com/organization/tetrate,"Tetrate partners with enterprises in their journey to app modernization. The company is an enterprise-ready service mesh for any workload in any environment. Tetrate's service mesh platform makes it easy for DevOps, security, and network administrators to manage the complexity of modern hybrid cloud application infrastructure.","Application Performance Management, Cloud Computing, Developer APIs, Developer Tools, Enterprise Applications, IT Infrastructure, SaaS, Software",https://www.tetrate.io,"San Francisco, California, United States",Tetrate provides enterprise-ready service mesh for all workloads and all environments.,"42,212","34,333","24,003.83",47.52%,32.77%,235,2,-41.42%,64.06%,95.66%,"1,067,035","-208,394",-16.34%,"San Francisco Bay Area, West Coast, Western US",Active,2018-01-01,year,2,101-250,"Jeyappragash Jeyakeerthi, Varun Talwar",,,,,
Doublify Technologies,https://www.crunchbase.com/organization/doublify,"Doublify Technologies is a company dedicated to the development of solutions in the field of ""cloud computing"" and ""data storage"". Doublify Technologies products are high-performance distributed key-value storage and a platform for automating the process of data collection and analysis.","Cloud Computing, Data Storage",https://doublify.io,"Panama, New York, United States",Technologies for business,"1,783,323","32,684","30,608.5",0.33%,2.75%,"1,383",6.9,3.99%,41.69%,-0.89%,"545,281","-16,774",-2.98%,"East Coast, Northeastern US",Closed,2017-02-17,day,1,1-10,Fadi Hadzh,,,,,
Onlizer,https://www.crunchbase.com/organization/onlizer,,"Cloud Computing, Cloud Data Services, Data Integration, Marketing Automation, Sales Automation, Software",https://onlizer.com,"Lewes, Delaware, United States",Onlizer creates a new experience of services integration and processes automation solutions for both automators and business clients.,"83,764","31,992","32,321.33",87.09%,103.81%,214,2.23,16.17%,51.01%,-25.7%,"1,114,878","-422,311",-27.47%,"East Coast, Southern US",Active,2016-02-01,month,1,11-50,Andriy Deren,,,,,
Ascend Education,https://www.crunchbase.com/organization/ascend-education,"Ascend Education provides IT curriculum for your class, an individual wanting to their IT career, or they are looking for a complete solution. Ascend offers four areas of instruction: video, labs, written instructions, and instructor tools. For their lectures, they have added a downloadable instructor slide deck to their courses. Each course is intuitive and navigable, and the gradebook integration lets them keep track of the students' progress.","Cloud Computing, Education, Training",https://ascendeducation.com,"Provo, Utah, United States",Ascend Education is an IT cloud based courseware company.,"587,627","30,389","48,242.5",-37.93%,-60.66%,705,15.28,-41.76%,18.75%,-19.39%,"1,149,863","349,944",43.75%,Western US,Active,2017-01-01,year,,11-50,,,,,,
Whitestack,https://www.crunchbase.com/organization/whitestack,,"Cloud Computing, Cloud Infrastructure, Cloud Storage, Content Delivery Network, Data Center, Data Center Automation, Network Hardware, Private Cloud, Software",http://www.whitestack.com,"Miami, Florida, United States",Cloud Blocks for building automated Public or Private Clouds,"319,259","30,333",,"31,829.47%",-12.94%,28,1.59,58.96%,88.93%,-11.07%,"1,151,058","-8,692,343",-88.31%,"Greater Miami Area, East Coast, Southern US",Active,2016-01-01,year,1,101-250,Gianpietro Lavado,,,,,
Pixis,https://www.crunchbase.com/organization/pixis-ai,Pixis is a California-based technology company that provides codeless AI infrastructure to enable customers to scale accurate data-driven marketing. The company's codeless AI infrastructure currently comprises over four-dozen proprietary AI models that are deployed across an ecosystem of products and plugins. Pixis is on a mission to provide marketers with robust plug-and-play AI products without them having to write a single line of code.,"Artificial Intelligence, Cloud Computing, Consulting, Information Technology, Machine Learning, Marketing, Software",https://pixis.ai/,"Burlingame, California, United States",Codeless AI Infrastructure For Marketing,"1,703","30,267","24,886.67",34.56%,-59.41%,151,1.49,4.16%,63.5%,-14.54%,"1,186,044","-208,861",-14.97%,"San Francisco Bay Area, West Coast, Western US",Active,2018-01-01,year,3,251-500,"Harikrishna Valiyath, Shubham A Mishra, Vrushali Prasade",,,,,
