Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Panzura,https://www.crunchbase.com/organization/panzura,"Panzura transforms cloud object storage into a high performance file system, letting enterprises use the cloud like a globally available data center. Panzura's global file system offers the functionality of single-site network-attached storage, at LAN speed, globally.  That includes: - Automatic file locking: Only one user can ever edit a file at the same time - Immediate global data consistency: Once saved, file edits are visible to all users without delay - Local file operation performance: Files open and save as fast as if they were stored locally This ransomware-proof file system delivers 1 authoritative data source for all users to work from, with data de-duplicated, compressed and encrypted.  That gives IT teams 1 security policy to implement, on a single set of data, 1 view over the entire file network, to lower management costs and 1 set of data to manage without remote replication, or backups. Visit panzura.com to find out more.","Big Data, Cloud Data Services, Cloud Storage, Information Technology, Software",https://www.panzura.com,"San Jose, California, United States","Panzura's cloud data management technology offers a global file system, data consolidation, data protection and data intelligence.","5,455","74,186","39,849.17",-26.79%,141.86%,"1,664",10.6,215.67%,32.5%,135.17%,"667,426","142,642",27.18%,"San Francisco Bay Area, Silicon Valley, West Coast",Closed,2008-07-01,day,2,101-250,"John Taylor, Randy Chou",,,,,
MrOwl,https://www.crunchbase.com/organization/mrowl,"MrOwl is a global technology company focused on innovating the concept and capabilities of cloud storage by creating an entirely new sector for consumers and businesses called Social Cloud Storage, which was designed to enhance communication and productivity while bridging the gap between home and work life.  The MrOwl platform enables users to easily store collections of information including documents, links, and media in an organized, collaborative, searchable, and shareable cloud-based environment. Bringing together the best of search, social, and the cloud all in one app.  It uses AI and machine learning to provide the user with a patient portal that includes trusted, doctor-curated information that is customized for each user and makes their medical information easier to understand.  MrOwl received the 2018 Webby Awards: Honored for iOS app in productivity category and 2017 Best in Biz Awards:  Silver award winner in the entrepreneur/founder of the year category.","Apps, Cloud Storage, Collaboration, File Sharing, Internet, Productivity Tools, Search Engine, Social Network",https://www.mrowl.com,"San Francisco, California, United States","MrOwl is a social cloud storage platform that brings together the best of search, social, and the cloud all in one app.","74,816","72,492","54,696.17",44.79%,"1,608.33%",205,1.57,36.28%,61.81%,-34.02%,"657,083","-130,109",-16.53%,"San Francisco Bay Area, West Coast, Western US",Active,2011-01-01,year,2,1-10,"Arvind Raichur, Becky Raichur",,,,,
DataCore Software,https://www.crunchbase.com/organization/datacore-software,"DataCore Software is a leading independent software vendor specializing in storage virtualization, storage management, and storage networking. Founded in 1998, the privately-held firm operates global sales, support and service from headquarters in Ft. Lauderdale, Florida and through worldwide subsidiaries and distribution partners. Global 2000 data centers, enterprises of all sizes, storage OEM's, and system builders rely on DataCore solutions to virtualize storage, easily expand capacity, protect and enhance access to data, and centralize and automate storage administration for Windows, UNIX, Linux, MacOS, and Netware systems. DataCore has thousands of customers worldwide and, through its network, of authorized and trained solution providers, offers its rich set of core competencies to solve some of the biggest challenges facing businesses today.","Cloud Storage, Information Technology, Software, Virtual Desktop",http://www.datacore.com,"Fort Lauderdale, Florida, United States","DataCore Software is a vendor specializing in storage virtualization, storage management, and storage networking.","14,179","64,910","39,221",96.67%,-28.5%,271,2.37,-6.95%,49.8%,-23.15%,"706,957","-322,142",-31.3%,"Greater Miami Area, East Coast, Southern US",Active,1998-01-01,year,4,251-500,"George S. Teixeira, John Bocskor, Roni Putra, Ziya Aral",,,5433976,USD,5433976
Picture Keeper,https://www.crunchbase.com/organization/picture-keeper,,"Cloud Storage, Photography",https://picturekeeper.com/,"Marietta, Georgia, United States","Picture Keeper helps busy people and families back up and preserve irreplaceable experiences from their smartphones, laptops and tablets.","349,970","56,018","28,798.5",29.49%,87.14%,131,1.4,-25.65%,87.82%,10.41%,"777,449","-91,116",-10.49%,"Greater Atlanta Area, East Coast, Southern US",Active,2016-01-01,year,1,11-50,Matt Stanchie,10,8,,,
Weka,https://www.crunchbase.com/organization/weka-io,"Weka has built a parallel file system, designed to solve the performance challenges in AI deep learning and technical computing. Matrix, WekaIO’s flagship product, leapfrogs legacy storage infrastructures by delivering the highest performance, lowest latency storage at a fraction of the cost of traditional NAS. WekaIO's software provides a seamless hybrid cloud solution between on-premises data centers and the public cloud.  WekaIO has customers in several high-performance markets including autonomous vehicle AI training, genomics, financial modeling, EDA, software development, satellite imaging, and media and entertainment.","Artificial Intelligence, Cloud Storage, Data Center, Information Technology, Software",http://www.weka.io,"Campbell, California, United States","WekaIO is a software company that provides a file system for AI, fintech, life sciences, and technical computing.","2,263","52,404","67,099.83",55.09%,-65.03%,114,1.45,-11.56%,76.02%,-1.87%,"839,761","-237,672",-22.06%,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2014-01-01,day,3,101-250,"Liran Zvibel, Maor BenDayan, Omri Palmon",,,,,
Cloudian,https://www.crunchbase.com/organization/cloudian,"Cloudian is a file and object storage company specializing in S3 object storage in the data center. It turns information into insight with an infinitely scalable platform that consolidates, manages, and protects enterprise data. Cloudian Enterprise Object Storage brings cloud technology and economics to the data center with uncompromising data durability, intuitive management tools, and the industry’s most compatible S3 API.","Big Data, Cloud Infrastructure, Cloud Storage, Data Center, Data Storage, Software",http://www.cloudian.com,"San Mateo, California, United States",Cloudian is a file and object storage company.,"3,349","50,909","74,934.83",-13.41%,-25.97%,191,1.22,-14.5%,88.43%,11.33%,"830,647","123,151",17.41%,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2011-01-01,year,3,101-250,"Hiroshi Ohta, Michael Tso, Shinya Motohashi",2,,,,
Kasten,https://www.crunchbase.com/organization/kasten,"Kasten specializes in Kubernetes Backup and Disaster Recovery. Kasten helps enterprises overcome Day 2 data management challenges to confidently run applications on Kubernetes. Kasten K10, a data management platform purpose-built for Kubernetes, provides enterprise operations teams an easy-to-use, scalable, and secure system for backup/restore, disaster recovery, and application mobility with unparalleled operational simplicity. Kasten, an independent Kubernetes Business Unit within Veeam, has offices in the San Francisco Bay Area and Salt Lake City, Utah.","Cloud Infrastructure, Cloud Storage, SaaS, Software",https://kasten.io/,"Los Altos, California, United States",Kasten is a software company that simplifies the operational management of stateful cloud-native applications for Kubernetes.,"21,387","47,240","34,606.83",38.41%,11.33%,"1,169",2.02,-5.38%,65.94%,2.58%,"895,129","-175,850",-16.42%,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2017-01-01,month,2,11-50,"Niraj Tolia, Vaibhav Kamra",,,119058,USD,119058
BigScoots,https://www.crunchbase.com/organization/bigscoots,,"Cloud Storage, Information Technology, Web Hosting",https://bigscoots.com/,"Chicago, Illinois, United States","BigScoots is an IT company that provides web hosting, server management, cloud storage and cybersecurity services.","324,241","45,143","58,018.33",-20.39%,74.74%,664,4.95,-3.04%,30.52%,-4.36%,"921,368","150,091",19.46%,"Greater Chicago Area, Great Lakes, Midwestern US",Active,2010-01-01,year,1,11-50,Scott Stapley,,,,,
Isilon Systems,https://www.crunchbase.com/organization/isilon,"Isilon Systems is a provider of intelligent clustered storage systems for digital content. Isilon's initial product, Isilon IQ, is a high performance clustered storage system that combines an intelligent distributed file system with modular industry standard hardware to deliver unmatched simplicity and scalability. Isilon IQ was designed for digital content and large data-intensive markets, such as media and entertainment, digital imaging, life sciences, and oil and gas.","Cloud Storage, Content, Web Hosting",http://www.isilon.com,"Seattle, Washington, United States",Isilon Systems is a provider of intelligent clustered storage systems for digital content.,"154,483","43,674","43,989.5",10.59%,-79.53%,253,2.1,41.82%,63.87%,-17.87%,"940,812","-34,279",-3.52%,"Greater Seattle Area, West Coast, Western US",Active,2001-01-01,year,1,251-500,Paul Mikesell,,,,,
Aloft,https://www.crunchbase.com/organization/kittyhawk,"Aloft unifies the mission, aircraft, and data to make drone operations safe and reliable. Aloft streamlines the disconnected collection of tools and technologies into a unified drone operation that makes flight safer and more valuable. They offer a full stack solution with web tools, API integrations, custom webhooks, and support services to get you up and running fast","Cloud Storage, Commercial, Compliance, Drones, Enterprise Software, PaaS, Robotics, Software, Video Streaming",https://www.aloft.ai/,"San Francisco, California, United States",Aloft is a dynamic airspace platform connects the largest drone network.,"17,296","43,517","59,303.33",-17.88%,9.16%,274,2.22,-33.81%,68.47%,8.41%,"919,410","162,475",21.46%,"San Francisco Bay Area, West Coast, Western US",Active,2014-12-17,day,2,11-50,"Jon Hegranes, Joshua Ziering",,,,,
FirmRoom,https://www.crunchbase.com/organization/firmroom,"Our VDR is trusted by professionals all over the world. We not only meet industry security standards, but go above and beyond to protect your documents. Never worry about the who can see what again. Easily transform, retrieve, and classify documents and folders on our smart platform. Features such as drag and drop, bulk upload, and smart search enable seamless collaboration. Constantly communicate with members of your team without ever having to leave the platform.","Cloud Data Services, Cloud Storage, Data Storage, SaaS, Software",https://www.firmroom.com,"Chicago, Illinois, United States",FirmRoom is a virtual data room specifically designed for today's M&A. SaaS,"394,280","40,000","12,445.67","1,627.86%",565.38%,"2,748",9.33,151.07%,11.73%,-30.39%,"967,665","-3,573,635",-78.69%,"Greater Chicago Area, Great Lakes, Midwestern US",Active,2018-01-01,year,,11-50,,,,,,
