Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Blue Maestro,https://www.crunchbase.com/organization/blue-maestro,"Blue Maestro is a leading designer and developer of connected products and solutions, from consumer devices through to their work with NHS England on the next generation of medicine adherence sensors. They have a number of innovative products and solutions under development, several that are patent pending. Meet some of Blue Maestro’s management team below.","Cloud Infrastructure, Health Care, Health Diagnostics, Home Health Care, Information Technology, Internet, Internet of Things, Medical Device, Robotics, Software",http://www.bluemaestro.com,"Weybridge, Surrey, United Kingdom",Environment and health monitoring solutions from developing innovative Bluetooth devices to hosting a cloud platform for sensor telemetrics.,"90,819","66,934",,"2,736.19%",,0,1,-19.09%,100%,30.89%,"714,723","-3,996,334",-84.83%,,Active,2012-01-01,year,2,1-10,"Kirstin Hancock, Richard Hancock",18,12,,,
ATCOM,https://www.crunchbase.com/organization/atcom,"Founded in 2000, ATCOM is Greece’s leading Digital Business agency and a trusted business transformation partner. We are a group of 140 digital experts and highly-driven professionals; we value creativity and produce inspiring ideas that are fuelled by technology and powered by data. Our mission is tο help organizations transform their ecosystem experiences by combining strategy, creativity and technology.","Cloud Infrastructure, Consulting, E-Commerce Platforms, Enterprise Applications, Enterprise Software, Internet of Things, Mobile, Mobile Apps, Web Design",https://www.atcom.gr,"Athens, Attiki, Greece",ATCOM is Greece’s leading Digital Business agency and business transformation partner.,"254,301","63,501","65,870.83",-32.29%,0.38%,"1,337",2.98,16.03%,59.51%,-9.49%,"741,008","187,638",33.91%,European Union (EU),Active,2000-01-01,year,1,101-250,Kostas Theotokas,22,"6,161",,,
Ringover,https://www.crunchbase.com/organization/ringover,,"Cloud Infrastructure, Messaging, Software, Telecommunications",https://www.ringover.es/,"Madrid, Madrid, Spain",Ringover offers a voice-video-chat-call center communication solution for businesses.,"233,248","60,836","28,041.67",35.47%,-99.26%,14,1.22,-32.35%,84.82%,65.28%,"761,814","-140,124",-15.54%,European Union (EU),Active,2020-01-01,day,,101-250,,,,,,
MOQO,https://www.crunchbase.com/organization/moqo,MOQO is the cloud-based platform enabling everyone to offer shared mobility services with outstanding quality and exceptional economy of scale.,"Cloud Computing, Cloud Infrastructure",https://moqo.de/en,"Aachen, Nordrhein-Westfalen, Germany",MOQO is the cloud based platform enabling everyone to offer shared mobility services.,"247,714","60,109","37,794.17",67.83%,-16.67%,350,1.42,-34%,82.19%,51.06%,"767,981","-270,818",-26.07%,European Union (EU),Active,2016-01-01,year,2,11-50,"Markus Harmsen, Michael Minis",,,,,
Seeburger,https://www.crunchbase.com/organization/seeburger-inc,"Seeburger provides businesses with business integration solutions and services. It offers its services to financial services, automotive, and healthcare and life sciences industries, and more. Seeburger offers EAI, a solution that is able to connect applications and cloud services in real time. It offers MFT, a file transfer solution and Secure Proxy, a network and DMZ protection solution. It also offers cloud and SAP solutions. Seeburger was founded by Bernd Seeburger in 1986. It is based in Bretten, Germany and has offices in Europe, Asia Pacific, and North America.","B2B, Cloud Infrastructure, Cloud Management, Data Integration, Enterprise Software, Information Technology, Security",http://www.seeburger.com,"Bretten, Baden-Wurttemberg, Germany","SEEBURGER, maker of the Business Integration Suite, provides the best EDI/B2B/EAI Solutions for SAP users. On premise - Hybrid - Cloud","168,528","58,791","36,103.5",156.38%,-65.63%,66,1.34,-8.76%,80.53%,0.16%,"753,533","-535,864",-41.56%,European Union (EU),Active,1986-01-01,year,1,501-1000,Bernd Seeburger,,,5280600,USD,5280600
Medicai,https://www.crunchbase.com/organization/medicai,"Medicai, the technology startup that aims to change the way multidisciplinary medical teams collaborate with their patients through an online platform.","Cloud Infrastructure, Health Care, Health Diagnostics, Information Services, Information Technology",https://medicai.io/,"Bucharest, Bucuresti, Romania","Medicai allows for in-the-cloud, real-time collaboration between complex teams of doctors and patients on imaging investigations","56,480","58,630","18,991.83","1,214.28%",112.2%,887,2.43,40.68%,59.62%,7.06%,"781,651","-2,800,275",-78.18%,European Union (EU),Active,2018-01-01,year,2,11-50,"Alexandru Artimon, Mircea Popa",,,,,
Stackscale,https://www.crunchbase.com/organization/stackscale,"We are an IaaS and Private Cloud company based in Spain and The Netherlands. Our team has more than 15 years of experience in the web hosting industry and our products are carefully designed to meet the needs of medium to big consumers of computing resources, as well as all kinds of IT integrators. At Stackscale, we aim to join the best of the current state-of-the-art hardware and software and deliver it at a fair price, passing on to our customers the savings that can be achieved by using those technologies. We strongly believe in automation, open source software and a friendly, highly skilled and efficient customer support, which jointly are the ways to deliver a great product with a very competitive price. We work together with our clients to find the perfect hosting solution for their projects, so that we can grow together. So, if you are looking for an exclusive, made-to-measure cloud solution for your company... Let's talk!","Cloud Computing, Cloud Infrastructure, Cloud Management, Flash Storage, IaaS, Private Cloud, Software, Web Hosting",https://www.stackscale.com,"Madrid, Madrid, Spain",We are a IaaS and Private Cloud company based in Spain and The Netherlands.,"587,408","58,444","77,879.67",1.36%,-18.82%,276,1.22,6.2%,90.38%,4.53%,"783,243","20,239",2.65%,European Union (EU),Active,2012-09-18,day,3,11-50,"David Carrero Fernandez-Baillo, David Sanchez, Javier Primo",,,,,
SignCommand,https://www.crunchbase.com/organization/signcommand,,"Cloud Infrastructure, Graphic Design, SaaS, Software, Web Apps",https://www.signcommand.com/,"Gaussan, Midi-Pyrenees, France","SignCommand is a software that specializes in cloud infrastructure, SAAS, web applications, graphic design, and digital signage services.","1,217,981","53,949","27,096",335.42%,-55.37%,183,1.84,-48.71%,75.04%,257.84%,"824,436","-1,100,810",-57.18%,European Union (EU),Active,,,,,,,,,,
amazee.io,https://www.crunchbase.com/organization/amazee-io,"amazee.io is a ZeroOps application delivery hub for engineering teams to deploy applications more easily. The developer-centric, open source platform makes developers’ lives and jobs easier, minimizing the stress of managing infrastructure or operations. amazee.io supports organizations to accelerate their cloud and container adoption, along with providing easily managed Kubernetes for developer teams. amazee.io runs anywhere in the world, with 24/7/365 dedicated support.","Cloud Computing, Cloud Infrastructure, Information Technology, Internet, Open Source, PaaS, SaaS, Software, Web Apps, Web Hosting",https://www.amazee.io/,"Zürich, Zurich, Switzerland",Your ZeroOps application delivery hub.,"135,189","51,281","65,005",-9.95%,62.39%,"1,619",12.74,7.57%,48.28%,-31.77%,"826,922","104,745",14.5%,,Active,2016-05-01,day,3,11-50,"Dania Gerhardt, Gregory Gerhardt, Michael Schmid",,,,,
Genesis Cloud,https://www.crunchbase.com/organization/genesis-cloud,"Genesis Cloud offers cloud computing at unbeatable cost efficiency. We have exclusive access to some of the largest and most efficient GPU data centers in the world that we are fusing with modern infrastructure for a wider range of applications. All of our services are highly automated, robust, secure and scalable. From machine learning and visual effects rendering to big data analytics and storage - Genesis Cloud offers nearly unlimited compute power at your fingertips.","Cloud Computing, Cloud Infrastructure, GPU",https://www.genesiscloud.com/,"Munich, Bayern, Germany",Genesis Cloud provides accelerated cloud computing at an amazing price.,"33,416","50,570","31,983.17",-19.34%,-84.09%,296,1.65,29.97%,64.19%,-15.14%,"834,291","154,829",22.79%,European Union (EU),Active,2018-01-01,year,3,11-50,"Dutch Althoff, Julian Sprung, Maximilian Freiermuth",,,,,
Vpsville,https://www.crunchbase.com/organization/vpsville,,"Cloud Infrastructure, Information Technology, Virtualization",https://vpsville.ru/,"Moscow, Moscow City, Russian Federation","VPSville provides virtual and cloud hosting services, and also rents out dedicated servers in a data center in Moscow.","1,413,925","48,707","17,190.33",671.41%,72.97%,64,2.09,-10.62%,11.03%,-46.25%,"856,131","-1,808,508",-67.87%,,Active,,,,11-50,,,,,,
Lenses.io,https://www.crunchbase.com/organization/landoop,Lenses.io delivers an innovating DataOps portal for all streaming applications and data - blending multiple technologies such as Apache Kafka and Kubernetes,"Big Data, Cloud Infrastructure, Data Integration, Enterprise Software, Open Source, Software",https://lenses.io,"London, England, United Kingdom",DataOps - A real-time applications and data operation portal,"23,510","48,505","41,397",23.95%,33.33%,200,2.62,10.65%,31.5%,-49.55%,"881,043","-99,544",-10.15%,,Active,2016-01-01,year,2,51-100,"Antonios Chalkiopoulos, Christina Daskalaki",,,,,
Submer - Datacenters That Make Sense,https://www.crunchbase.com/organization/submer,"Data centers and cloud providers consume 6% of the global electricity (more than India) and generate 4% of the global CO2 emissions (more than 2 times commercial air travel). They expect to consume 20% of the electricity worldwide by 2025. Submer develops a highly efficient, ultra-dense and eco-friendly, computing immersion cooling technology that saves 50% of this electricity, 85% of the real estate, and it can be placed anywhere, even without the expensive buildings. Making it also perfect for low latency applications and edge-computing. Submer has renowned customers all over the world like some of the top 5 hyper-scale cloud providers, Airbus, the European Commission, the CERN Large Hadron Collider and more. Submer believes our digital world can be more efficient, cost-effective, scalable and eco-friendly. The Submer solution happens to be the best way to get there.","CleanTech, Cloud Infrastructure, Data Center Automation, Energy Efficiency, Hardware, IT Infrastructure, Robotics",https://submer.com,"Barcelona, Catalonia, Spain","Highly efficient, ultra-dense & sustainable immersed datacenters.","14,527","45,130","29,048.5",149.39%,133.33%,147,1.21,-10.21%,89.75%,11.16%,"898,689","-592,130",-39.72%,European Union (EU),Active,2015-10-01,month,2,101-250,"Daniel Pope, Pol Valls Soler",,,,,
Inoventica Services,https://www.crunchbase.com/organization/inoventica-services,,"Cloud Computing, Cloud Infrastructure",https://invs.ru/,"Moscow, Moscow City, Russian Federation",Inoventica Services is a provider of cloud computing services.,"1,671,845","44,288","21,666.33",116.09%,"1,221.88%","1,269",2.35,17.85%,53.21%,-35.85%,"932,650","-540,409",-36.69%,,Active,1999-01-01,day,,11-50,,,,,,
Wodby,https://www.crunchbase.com/organization/wodby,,"Cloud Computing, Cloud Infrastructure, Developer Tools, PaaS",https://wodby.com,"Istanbul, Istanbul, Turkey",Wodby is a cloud infrastructure platform that provides managed container-based stacks for your applications.,"479,914","43,851","228,258.83",-92.77%,54.14%,"1,748",2.62,-39.73%,41.32%,33.9%,"938,418","783,855",507.14%,,Active,2015-01-01,year,2,1-10,"Chingis Sandanov, Pavel Prischepa",,,,,
Cubbit,https://www.crunchbase.com/organization/cubbit,"Cubbit, a partner of Gaia-X, is the first European provider of distributed cloud, an enabling technology that gives back data sovereignty and control, guarantees the highest level of security and privacy by design, reduces environmental impact, and offers economically competitive services. Cubbit does not use centralized server farms. Instead, it enables distributed data centers that connect the Internet resources already present in homes and businesses. Cubbit Technology enables B2B and B2C use cases for the distributed cloud, identified by Gartner as one of the Top Strategic Technology Trends of the next decade. Cubbit is an Italian company. Its proprietary software is developed in Italy and opens the doors to Web 3.0 in Europe. To date, Cubbit has raised €10M+. It counts Barclays, Techstars, Azimut, CDP Venture Capital Sgr, Primo Ventures, Gellify, IAG, CERN, EIT Digital, and the European Commission amongst its global partners and investors.",Cloud Infrastructure,https://www.cubbit.io,"Bologna, Emilia-Romagna, Italy",Europe's 1st distributed cloud provider. Cubbit recycles the Internet we waste into the most competitive & secure web services.,"22,132","37,793","54,291.83",24.8%,157.27%,885,3.64,75.58%,9.04%,-82.63%,"1,002,775","-84,268",-7.75%,European Union (EU),Active,2016-07-01,month,4,51-100,"Alessandro Cillario, Lorenzo Posani, Marco Moschettini, Stefano Onofri",,,,,
