Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Ardoq,https://www.crunchbase.com/organization/ardoq,"Ardoq is a dynamic, data-driven tool for Enterprise Architecture and a key tool for the digital transformation journey. Their software helps organizations and businesses plan, execute and predict the impact of change across their people, projects, strategies, processes, applications, infrastructure, and capabilities.   With Ardoq, fresh data creates a dynamic overview that provides insights for better decisions. Through the aid of dashboards, interactive visualizations, and diagrams, users can focus on understanding interdependencies between technology and people, and less time documenting. Ardoq is a bold, caring, and driven company with a mission to empower our customers to drive value through successful change.","Analytics, B2B, Cloud Management, Compliance, Enterprise Software, Innovation Management, IT Management, Risk Management, SaaS, Software",https://ardoq.com/,"Oslo, Oslo, Norway","Ardoq is a dynamic, data-driven tool for Enterprise Architecture and a key tool for the digital transformation journey.","5,453","57,871","32,628.17",78.37%,92.53%,"1,779",4.6,74.5%,33.22%,-17.07%,"761,132","-279,438",-26.85%,"Nordic Countries, Scandinavia",Active,2013-05-15,day,3,101-250,"Erik Bakstad, Kristian Øvsthus, Magnulf Pilskog",,,5891785,USD,5891785
Tanaza,https://www.crunchbase.com/organization/tanaza,"Tanaza, an Italian company, developed an intuitive and responsive cloud-based management software for IT professionals to operate Wi-Fi networks. At the core of Tanaza's technology is TanazaOS, a powerful Linux-based Operating System compatible with multiple wireless access points' brands.  Tanaza creates value for its partners and users by allowing unprecedented efficiency in network management. Tanaza leverages software&hardware disaggregation by giving users the freedom to choose hardware and software operating systems from different vendors so that companies can reduce CapEx, OpEx, and TCO significantly. The Tanaza software makes the deployment and configuration of multiple Wi-Fi access points effortless and allows orchestrating devices from the cloud. Users can easily troubleshoot, configure, and monitor their networking devices, SSIDs, and networks remotely.","Cloud Management, Enterprise Software, Information Technology, Professional Networking, Software, Telecommunications, Wireless",http://www.tanaza.com,"Milan, Lombardia, Italy",The cloud platform for IT professionals to operate Wi-Fi networks,"66,504","57,054","72,964",-68.62%,152%,63,1.44,37.4%,77.54%,-20.81%,"795,705","442,282",125.14%,European Union (EU),Active,2010-12-01,day,2,11-50,"Sebastiano Bertani, Torquato Bertani",,,,,
Cloud Home Lab,https://www.crunchbase.com/organization/cloud-home-lab,,"Cloud Management, Hardware, Network Hardware",https://cloudhomelab.com/,"Utrecht, Utrecht, The Netherlands","Cloud Home Lab provides cloud hosting, server installation and configuration, domain name registration, and hardware services.","1,358,019","51,560","24,639.83",131.68%,20.14%,847,7.4,-25.07%,20%,17.3%,"848,273","-554,703",-39.54%,European Union (EU),Active,2021-01-01,year,,1-10,,,,,,
Bulut Yönetim,https://www.crunchbase.com/organization/bulut-yönetim,,"Cloud Management, Software",http://bulutyonetim.com,"Istanbul, Istanbul, Turkey",Bulut Yönetim is an application with all tools that require in the site management to minimize the difficulties in the IT system.,"2,013,498","50,054","65,315.5","3,112.71%",-31.36%,162,2.49,-37.84%,45.93%,829.63%,"839,736","-4,431,056",-84.07%,,Active,2011-01-01,day,,1-10,,,,,,
Netiyi Telekom,https://www.crunchbase.com/organization/netiyi-telekom,,"Cloud Management, Domain Registrar, Web Hosting",http://netiyi.com,"Amasya, Amasya, Turkey","Netiyi Telekom expertise in providing solutions for the needs of dedicated hosting, web hosting, reseller, VPS, VDS, and SSL Certificate.","2,192,485","49,488","12,727.5",162.45%,122.92%,856,8.54,-3.54%,8.33%,-87.13%,"847,299","-611,650",-41.92%,,Active,2014-01-01,day,,1-10,,,,,,
Starschema,https://www.crunchbase.com/organization/starschema-ltd,"Starschema is a data warehousing, business intelligence and big data service provider and technology innovator located in Hungary. Stuffed with the smartest data tech guys our team enjoys solving the most complex data management related challenges.","Analytics, Big Data, Business Development, Business Intelligence, Cloud Data Services, Cloud Management, Consulting, Data Integration, Data Visualization, Software Engineering",https://starschema.com/,"Budapest, Budapest, Hungary",Leveraging technology and know-how to support digital transformation across the enterprise.,"32,309","48,638","15,259.67",147.55%,-12.5%,7,1.06,-17.33%,95.04%,18.68%,"856,900","-569,680",-39.93%,European Union (EU),Active,2006-01-01,year,2,101-250,"Peter Csillag, Tamas Foldi",,,,,
iChimp,https://www.crunchbase.com/organization/ichimp,,"Cloud Management, Computer, iOS, Mobile",https://www.netchimp.co.uk/,"Aberdeen, Aberdeen City, United Kingdom","iChimp offers online services to troubleshoot and find solutions for problems found on iPhone, iPad, iPod touch & apple watch tech devices.","612,104","46,228","38,582",71.04%,-26.85%,"1,000",3.14,-45.48%,61.24%,13.93%,"885,546","-277,762",-23.88%,,Active,2011-01-01,day,,1-10,,,,,,
Sistemi Informativi,https://www.crunchbase.com/organization/sistemi-informativi,,"Cloud Management, Information Technology, Software",http://sistinf.it,"Roma, Lazio, Italy",Sistemi Informativi offers IT and cloud solutions to simplify the control of business management for various clients.,"468,982","41,816","74,015.17",194.15%,-67.6%,"1,133",3.28,-18.03%,54.1%,12.71%,"967,983","-817,998",-45.8%,European Union (EU),Active,1979-01-01,day,,501-1000,,,,,,
Heficed,https://www.crunchbase.com/organization/heficed,"Headquartered in London, Heficed provides full-range services for IP lease, monetization, and management services. Heficed serves around 60 multi-billion industries starting from hosting to automotive or healthcare. With the millions of IP addresses and 12 years of industry experience and the operations globally Heficed can meet any demand needs. That includes automated provisioning bare-metal solutions and cloud services in 9 locations around the world.","Cloud Computing, Cloud Management, Internet, IT Infrastructure, Virtualization, Web Hosting",https://www.heficed.com,"London, England, United Kingdom","Heficed provides full-range services for IP lease, monetization, and management services.","210,581","41,622","16,367.17",140.06%,-37.56%,266,2.49,-37.22%,44.02%,-10.51%,"970,710","-640,533",-39.75%,,Active,2008-01-01,year,2,51-100,"Andrius Kazlauskas, Vincentas Grinius",,,,,
InnVoice,https://www.crunchbase.com/organization/innvoice,,"Cloud Management, Information Technology, Software",https://www.innvoice.hu,"Szombathely, Vas, Hungary",InnVoice provides cloud-based software solutions for online invoicing and inventory management.,"981,380","40,290","40,873.17",-22.81%,-46.34%,616,1.57,1.92%,69.17%,1.44%,"963,593","199,215",26.06%,European Union (EU),Active,,,,,,,,,,
BibLibre,https://www.crunchbase.com/organization/biblibre,"BibLibre helps libraries to deploy open source software. BibLibre is a library management system. They offer implementation support services: project management, data recovery, training, installation, and configuration.","Cloud Management, Information Technology, Project Management, Software",https://www.biblibre.com,"Marseilles, Centre, France",BibLibre is a library management system.,"764,128","39,550","17,426.67",16.07%,-63.27%,72,3.89,-35.47%,27.65%,9.33%,"1,002,511","-69,663",-6.5%,European Union (EU),Active,2007-01-01,year,,11-50,,,,,,
Peppermint,https://www.crunchbase.com/organization/peppermint-690d,,"Cloud Management, Software, Web Apps",https://peppermintos.com,"Saint Austell, Cornwall, United Kingdom",Peppermint is a software company that design and develop cloud and web application management tool to easy on system resources.,"1,384,177","37,255","50,603.17",-0.07%,109.4%,490,1.14,-13.19%,86.12%,0.24%,"1,012,326","60,343",6.34%,,Active,2010-01-01,year,,1-10,,,,,,
BulutKlinik,https://www.crunchbase.com/organization/bulutklinik,"Bulutklinik, founded in 2016, is an online hospital platform that provides the doctors with the means to manage their clinics as well as patient data. As for the patients, they can use the platform to find suitable and available doctors for any of their healthcare needs and meet them online or make appointments for physical visits.  Bulutklinik compliments its telemedicine solution with additional features including at-home lab tests, e-prescription services, medicine reminders, IOT integrations and much more in order to increase treatment quality and create a platform that encompasses a wide range of healthcare services. The platform has more than 7000 registered doctors and has served almost 2 million patients. Bulutklinik is accredited by the Ministry of Health in Turkey.","Cloud Management, Health Care, mHealth",http://bulutklinik.com,"Istanbul, Istanbul, Turkey",BulutKlinik is an online hospital platform where doctors can manage their clinics and patients can find and meet the best doctors available.,"64,379","36,651","31,604",-10.34%,180%,98,2.04,16.54%,68.48%,34.8%,"1,050,880","95,915",10.04%,,Active,2016-01-01,day,2,11-50,"Ali Hulusi Olmez, Yusuf Güleç",,,,,
Binx,https://www.crunchbase.com/organization/binx,,"Cloud Computing, Cloud Infrastructure, Cloud Management",https://binx.io,"Hilversum, Noord-Holland, The Netherlands",Binx is a cloud consultancy and system integration company that specializes in cloud projects and solutions.,"420,011","35,856","19,713.83",119.12%,-62.5%,15,1.07,2.62%,94.25%,-1.37%,"1,064,570","-598,749",-36%,European Union (EU),Active,2017-01-01,year,,11-50,,,,,,
Giobby ERP,https://www.crunchbase.com/organization/giobby-erp,"Giobby ERP provides cloud platform design services that constantly increases to develop their business.They integrate gestionale, eCommerce, marketplace, and social in a single platform. They also acquire new contacts for developing their business beyond national borders in a simple, effective and intuitive way.","Cloud Management, E-Commerce, Information Technology, Software",https://www.giobby.com,"Pescara, Abruzzi, Italy",Giobby ERP provides cloud platform design services that constantly increases to develop their business.,"729,799","34,464","63,630.17",-28.08%,-37.23%,"1,642",14.06,-49.43%,9.28%,-8.21%,"1,064,609","253,131",31.19%,European Union (EU),Active,2005-01-01,year,,1-10,,2,68,,,
Acens,https://www.crunchbase.com/organization/acens,"acens, part of the Telefonica group, is a provider of ""Hosting"", ""Housing"" and Telecommunications Solutions for the enterprise market, as well as a pioneer in the development of Cloud Hosting solutions. In operation since 1997, acens has a presence in Madrid, Barcelona, Valencia and Bilbao. It has two Data Centers with over 6,000 square meters of capacity, and counts on a customer base of more than 100,000 companies, managing over 200,000 domains on the Internet. acens offer its extensive experience and knowledge in the IT sector, showcasing its flagship product, acens Cloud Hosting, which it offers to large companies that require flexible, safe and effective usage of computing capability, in Private, as well as Public and Hybrid Cloud environments. acens also has a wide range of other services, such as tailored solutions with VPN connectivity (Virtual Private Network) with outsourced servers and applications and outgoing traffic to the Internet, or the High Performance Platform (PAR), which offers live broadcast and video streaming at high speed.","Cloud Computing, Cloud Data Services, Cloud Management, Web Hosting",http://www.acens.com,"Alcobendas, Madrid, Spain",Acens is the cloud services company.,"231,031","34,351","57,213.33",-50.39%,-65.33%,320,1.52,21.72%,76.06%,-11.54%,"1,066,724","430,817",67.75%,European Union (EU),Active,1997-01-01,year,1,101-250,David Carrero Fernandez-Baillo,,,,,
Codebashing,https://www.crunchbase.com/organization/codebashing,"Codebashing is a SaaS education technology platform is built specifically to teach and train software developers the principles of Application Security in a way that helps them to write more secure software. We achieve this through time-efficient, fun-to-play, and hands-on training modules that are highly engaging for both professional developers and software engineering students.","Cloud Management, E-Learning, Education, Internet, Software",http://www.codebashing.com,"London, England, United Kingdom","Codebashing | Train, Refresh and Validate your development teams' Application Security knowledge using our cloud-based e-learning platform.","143,084","34,346","19,964.33",-2.81%,112.65%,"2,673",4.88,-27.18%,60.54%,33.85%,"1,066,829","83,127",8.45%,,Closed,2015-02-01,month,2,1-10,"Gyan Chawdhary, John Yeo",,,,,
