Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Hazelcast,https://www.crunchbase.com/organization/hazelcast,"Hazelcast is a provider of an open-source in-memory computing platform used for caching, stream processing, and microservices. It aims to address the growing demand for enhanced application performance, data processing speed, and scalability. Hazelcast's in-memory computing platform is comprised of two core products, the Hazelcast IMDG and Jet. Hazelcast IMDG is an in-memory data grid that provides high availability and scalability by distributing data across multiple nodes. Hazelcast Jet is an ultra-fast, application embeddable, stream, and batch processing engine capable of supporting real-time streaming data. The company also offers Hazelcast Cloud, a fully managed, low latency data layer for cloud-based workloads at any scale. Hazelcast’s customers include 50 of the largest financial institutions, seven of the top telecommunications providers, and six of the biggest e-commerce retailers.","Cloud Computing, Cloud Data Services, Data Storage, Enterprise Software, Open Source, Software",http://www.hazelcast.com,"San Mateo, California, United States","Hazelcast is a real-time, intelligent application platform that enables enterprises to capture value otherwise missed.","2,395","558,832","347,746.17",70.61%,-60%,326,2.81,-18.4%,36.95%,-29.4%,"168,043","-67,894",-28.78%,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2012-12-20,day,4,101-250,"Enes Akar, Fuad Malikov, Mehmet Dogan, Talip Ozturk",,,1309298,USD,1309298
Drone Mapper,https://www.crunchbase.com/organization/dronemapper,"Drone Mapper is  a Colorado based company specializing in the generation of geo-referenced Orthomosaics and Digital Elevation Models from aerial images obtained by UAVs and/or manned aircraft. They operate an innovative Software as a Service (SaaS) system that allows UAV (drone) or manned aircraft pilots to upload and manage their imagery processing through this web based interface. They also offer extensive imagery consulting, data management, data cleanup, software development and GIS services to their customers and partners. If you are operating inside the United States of America with a COA, Special Airworthiness Certification for UAS, or 333 exemption they like to hear from you.","Cloud Computing, Computer Vision, Drone Management, Drones, Geospatial, SaaS, Software",https://dronemapper.com,"Cedaredge, Colorado, United States","Precision Agriculture, Imagery Processing, Photogrammetry Software, GIS/Drone Consulting","409,256","416,178","74,561","2,875.89%",337.5%,0,1.01,-46.96%,98.6%,116.37%,"199,485","-1,514,871",-88.36%,Western US,Active,2011-12-01,day,2,1-10,"Jon-Pierre Stoermer, Pierre Stoermer",1,,,,
tray.io,https://www.crunchbase.com/organization/tray,"Tray.io provides a cloud-based software integration platform for automators. Tray.io believes that any organization can and should automate. With the Tray Platform, citizen automators throughout organizations can easily automate complex processes through a powerful, flexible platform, and can connect their entire cloud stack thanks to APIs.  With Tray.io’s visual workflow builder, customers can create automation to drive their business processes without writing a single line of code.","Cloud Computing, Data Integration, Marketing Automation, SaaS, Sales Automation, Software",http://tray.io,"San Francisco, California, United States",Tray.io provides a cloud-based software integration platform for automators.,142,"359,998","262,478.17",136.36%,-12.61%,672,2.21,-33.31%,81.54%,30.67%,"229,063","-168,700",-42.41%,"San Francisco Bay Area, West Coast, Western US",Active,2012-04-14,day,3,101-250,"Alistair Russell, Dominic Lewis, Rich Waldron",,,,,
Flatiron Health,https://www.crunchbase.com/organization/flatiron-health,"Flatiron Health is a healthcare technology and services company focused on accelerating cancer research and improving patient care. The company's platform enables cancer researchers and care providers to learn from the experience of every patient. Its database platform aggregates and transforms clinical and financial data from electronic medical records (EMRs) and billing systems that provide comprehensive support to the cancer care providers and life science companies. Currently, Flatiron partners with over 280 community cancer practices, seven major academic research centers, and over 15 of the top therapeutic oncology companies.","Biotechnology, Cloud Computing, Electronic Health Record (EHR), Health Care, Health Diagnostics, Hospital, Personal Health",https://flatiron.com,"New York, New York, United States",Flatiron Health is a healthcare technology company that aims to improve lives by learning from the experience of every cancer patient.,"14,660","357,985","562,591",-29.56%,41.61%,616,1.81,3.08%,67.35%,20.83%,"221,602","58,050",35.49%,"Greater New York Area, East Coast, Northeastern US",Active,2012-06-01,month,2,1001-5000,"Nat Turner, Zach Weinberg",,,,,
Scalyr,https://www.crunchbase.com/organization/scalyr,"Scalyr offers a cloud-based data analytics platform that enables high-speed log management and server monitoring. It brings a new level of speed and productivity to operations teams, replacing traditionally separate tools such as server monitoring, application metrics, log analysis, and error tracking with a single, integrated service. Scalyr's parallel backend analyzes terabytes of data in seconds, transforming the user experience. Operations teams can interactively explore their system data, spot patterns across thousands of servers, and be alerted of incipient problems before they trigger a crisis. The San Mateo, California-based company was established in 2011 by Steven Czerwinski and Steve Newman.","Analytics, Cloud Computing, Enterprise Software, SaaS",http://www.scalyr.com,"San Mateo, California, United States",Scalyr offers a cloud-based data analytics platform that enables high-speed log management and server monitoring.,"73,938","356,770","693,064.5",165.9%,14.91%,786,3.17,50.6%,17.53%,-68.16%,"222,107","-187,575",-45.79%,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2011-01-01,year,2,51-100,"Steve Newman, Steven Czerwinski",,,,,
Contractor's Cloud,https://www.crunchbase.com/organization/contractors-cloud,"Contractors Cloud is an online contracting management solution designed for the sales-oriented general contractor. It is the perfect all-in-one solution that provides tools for estimating, scheduling, lead management, sales metrics tracking and is the most customizable program on the market. Whether you perform home improvements, solar installs, landscaping, driveways, or utility work, Contractors Cloud is for you.","Cloud Computing, Enterprise Software, SaaS, Service Industry, Software",http://www.contractorscloud.com,"Annandale, Minnesota, United States",Contractor's Cloud is an online roofing contractor app designed to increase productivity and profit.,"447,653","330,149","405,079.83",7.24%,25.26%,"5,603",12.53,-8.63%,14.56%,105.65%,"234,584","1,840",0.79%,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",Active,2011-04-01,day,,1-10,,,,,,
Omadi,https://www.crunchbase.com/organization/omadi,"The founder of Omadi originally owned a private property impound company and he searched for a software to help manage his business. Dissatisfied with the available options, he set out to develop a custom software. The software helped his business become so successful that he transitioned to marketing and selling the Omadi Mobile Management system.. Since then, countless features have been added and refined. Because Omadi's platform is built on customization, it can be adapted to perfectly fit your business's needs. Omadi has also spread from towing into other markets as well, including private security enforcement. Contact Omadi today to see how we can help you streamline your business.","Cloud Computing, Computer, GPS, Software, Transportation",http://www.omadi.com,"Lehi, Utah, United States",Omadi provides the an all-in-one web-based towing & security management system.,"43,738","321,005","239,183.17",-37.53%,51.81%,"1,134",8.03,8.33%,16.11%,-0.31%,"245,300","83,056",51.19%,Western US,Active,2011-01-01,year,2,11-50,"Christopher Oakeson, Scott Petersen",6,,,,
Nuvola,https://www.crunchbase.com/organization/nuvola-51a7,Nuvola is a prominent provider of hotel service optimization and guest engagement software to hoteliers worldwide.,"Asset Management, Cloud Computing, Hospitality, Software",https://www.mynuvola.com/,"Fort Lauderdale, Florida, United States","Nuvola provides software and application that specializes in hotel operating, asset management, housekeeping and guest experiences.","229,692","314,514","71,025","2,248.7%",763.33%,259,2.47,51.26%,26.99%,-67.96%,"251,636","-1,590,252",-86.34%,"Greater Miami Area, East Coast, Southern US",Active,2011-01-01,year,,101-250,,,,85442,USD,85442
Sysdig,https://www.crunchbase.com/organization/sysdig,"Sysdig is driving the standard for cloud and container security. The company pioneered cloud-native runtime threat detection and response by creating Falco and Sysdig as open source standards and key building blocks of the Sysdig platform. With the platform, teams can find and prioritize software vulnerabilities, detect and respond to threats, and manage cloud configurations, permissions and compliance. From containers and Kubernetes to cloud services, teams get a single view of risk from source to run, with no blind spots, no guesswork, no black boxes. The largest and most innovative companies around the world rely on Sysdig.","Cloud Computing, Cloud Security, Cyber Security, SaaS",https://www.sysdig.com,"San Francisco, California, United States",Sysdig is driving the standard for cloud and container security.,"16,167","286,402","324,953.67",8.71%,98.84%,855,2.17,13.05%,70.69%,-1.66%,"268,374","-5,898",-2.15%,"San Francisco Bay Area, West Coast, Western US",Active,2013-01-01,year,1,501-1000,Loris Degioanni,,,1872603,USD,1872603
StayNTouch,https://www.crunchbase.com/organization/stayntouch,"Fundamentally improving the way hotels operate & connect with guests through an enterprise mobile cloud platform. Today’s systems that run hotels are overly complex, not cloud based, not designed for touch/tablet and lack integrated guest self-service or social capabilities. This limits revenue uplift, capex/opex savings, guest service and connection. StayNTouch changes this by delivering an entirely new approach to how hotels can dramatically streamline operations and increase margin, how the hotel connects and engages their guests and how guests experience their hotels. We’ve done this by creating a two-pronged product strategy including a mobility overlay that plugs into the hotel’s existing back-end system AND by creating the world’s first “Post PC-Era” Property Management System (PMS) leveraging the convergence of SaaS/cloud, UI consumerization, tablet and touch computing, as well as guest mobile phones and social technologies to manage all staff and guest touch points on a single platform. Think Workday for Hotels.","Cloud Computing, Enterprise Software, Mobile, SaaS, Software",http://stayntouch.com,"Bethesda, Maryland, United States",StayNtouch is a enterprise mobile cloud platform improving how hotels operate & connect with their guests. Think Workday for Hotels.,"26,078","261,201","552,445.67",-48.37%,-29.42%,"1,588",3.67,-6.63%,30.18%,3.43%,"286,326","112,470",64.69%,"Washington DC Metro Area, East Coast, Southern US",Active,2012-09-01,day,3,11-50,"Gopkumar Sarangdharan, Jos Schaap, Tim Kinsella",1,,,,
